reportingCycle,auId,waterbody,watershed,waterType,auSize,sizeUnit,useClass,category,designatedUse,attainment,cause,source,tmdlId,hasTmdl
2014,MA35056,Parker Pond,Millers,FRESHWATER LAKE,32.188,ACRES,B,4A,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4134,1
2014,MA35057,Partridgeville Pond,Millers,FRESHWATER LAKE,37.685,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35057,Partridgeville Pond,Millers,FRESHWATER LAKE,37.685,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35057,Partridgeville Pond,Millers,FRESHWATER LAKE,37.685,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35057,Partridgeville Pond,Millers,FRESHWATER LAKE,37.685,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35057,Partridgeville Pond,Millers,FRESHWATER LAKE,37.685,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35059,Perley Brook Reservoir,Millers,FRESHWATER LAKE,54.682,ACRES,A,3,Aesthetic,Not Assessed,,,,0
2014,MA35059,Perley Brook Reservoir,Millers,FRESHWATER LAKE,54.682,ACRES,A,3,Fish Consumption,Not Assessed,,,,0
2014,MA35059,Perley Brook Reservoir,Millers,FRESHWATER LAKE,54.682,ACRES,A,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35059,Perley Brook Reservoir,Millers,FRESHWATER LAKE,54.682,ACRES,A,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35059,Perley Brook Reservoir,Millers,FRESHWATER LAKE,54.682,ACRES,A,3,Public Water Supply,Not Assessed,,,,0
2014,MA35059,Perley Brook Reservoir,Millers,FRESHWATER LAKE,54.682,ACRES,A,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35060,Phillipston Reservoir,Millers,FRESHWATER LAKE,19.931,ACRES,A,3,Aesthetic,Not Assessed,,,,0
2014,MA35060,Phillipston Reservoir,Millers,FRESHWATER LAKE,19.931,ACRES,A,3,Fish Consumption,Not Assessed,,,,0
2014,MA35060,Phillipston Reservoir,Millers,FRESHWATER LAKE,19.931,ACRES,A,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35060,Phillipston Reservoir,Millers,FRESHWATER LAKE,19.931,ACRES,A,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35060,Phillipston Reservoir,Millers,FRESHWATER LAKE,19.931,ACRES,A,3,Public Water Supply,Not Assessed,,,,0
2014,MA35060,Phillipston Reservoir,Millers,FRESHWATER LAKE,19.931,ACRES,A,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35062,Ramsdall Pond,Millers,FRESHWATER LAKE,2.145,ACRES,B,4A,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4136,1
2014,MA35062,Ramsdall Pond,Millers,FRESHWATER LAKE,2.145,ACRES,B,4A,Fish Consumption,Not Assessed,,,,1
2014,MA35062,Ramsdall Pond,Millers,FRESHWATER LAKE,2.145,ACRES,B,4A,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,1
2014,MA35062,Ramsdall Pond,Millers,FRESHWATER LAKE,2.145,ACRES,B,4A,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4136,1
2014,MA35062,Ramsdall Pond,Millers,FRESHWATER LAKE,2.145,ACRES,B,4A,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4136,1
2014,MA35063,Reservoir No. 1,Millers,FRESHWATER LAKE,7.684,ACRES,A,4A,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4137,1
2014,MA35063,Reservoir No. 1,Millers,FRESHWATER LAKE,7.684,ACRES,A,4A,Fish Consumption,Not Assessed,,,,1
2014,MA35063,Reservoir No. 1,Millers,FRESHWATER LAKE,7.684,ACRES,A,4A,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,1
2014,MA35063,Reservoir No. 1,Millers,FRESHWATER LAKE,7.684,ACRES,A,4A,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4137,1
2014,MA35063,Reservoir No. 1,Millers,FRESHWATER LAKE,7.684,ACRES,A,4A,Public Water Supply,Not Assessed,,,,1
2014,MA35063,Reservoir No. 1,Millers,FRESHWATER LAKE,7.684,ACRES,A,4A,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4137,1
2014,MA35064,Reservoir No. 2,Millers,FRESHWATER LAKE,48.32,ACRES,A,3,Aesthetic,Not Assessed,,,,0
2014,MA35064,Reservoir No. 2,Millers,FRESHWATER LAKE,48.32,ACRES,A,3,Fish Consumption,Not Assessed,,,,0
2014,MA35064,Reservoir No. 2,Millers,FRESHWATER LAKE,48.32,ACRES,A,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35064,Reservoir No. 2,Millers,FRESHWATER LAKE,48.32,ACRES,A,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35064,Reservoir No. 2,Millers,FRESHWATER LAKE,48.32,ACRES,A,3,Public Water Supply,Not Assessed,,,,0
2014,MA35064,Reservoir No. 2,Millers,FRESHWATER LAKE,48.32,ACRES,A,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35065,Riceville Pond,Millers,FRESHWATER LAKE,61.372,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35065,Riceville Pond,Millers,FRESHWATER LAKE,61.372,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35065,Riceville Pond,Millers,FRESHWATER LAKE,61.372,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35065,Riceville Pond,Millers,FRESHWATER LAKE,61.372,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35065,Riceville Pond,Millers,FRESHWATER LAKE,61.372,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35067,Richards Reservoir,Millers,FRESHWATER LAKE,21.202,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35067,Richards Reservoir,Millers,FRESHWATER LAKE,21.202,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35067,Richards Reservoir,Millers,FRESHWATER LAKE,21.202,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35067,Richards Reservoir,Millers,FRESHWATER LAKE,21.202,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35067,Richards Reservoir,Millers,FRESHWATER LAKE,21.202,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Aesthetic,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Atmospheric Deposition - Toxics,33880,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Primary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2014,MA35070,Lake Rohunta,Millers,FRESHWATER LAKE,208.954,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35071,Royalston Road Pond,Millers,FRESHWATER LAKE,5.306,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35071,Royalston Road Pond,Millers,FRESHWATER LAKE,5.306,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35071,Royalston Road Pond,Millers,FRESHWATER LAKE,5.306,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35071,Royalston Road Pond,Millers,FRESHWATER LAKE,5.306,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35071,Royalston Road Pond,Millers,FRESHWATER LAKE,5.306,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35072,Ruggles Pond,Millers,FRESHWATER LAKE,14.832,ACRES,B,2,Aesthetic,Fully Supporting,,,,0
2014,MA35072,Ruggles Pond,Millers,FRESHWATER LAKE,14.832,ACRES,B,2,Fish Consumption,Not Assessed,,,,0
2014,MA35072,Ruggles Pond,Millers,FRESHWATER LAKE,14.832,ACRES,B,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35072,Ruggles Pond,Millers,FRESHWATER LAKE,14.832,ACRES,B,2,Primary Contact Recreation,Fully Supporting,,,,0
2014,MA35072,Ruggles Pond,Millers,FRESHWATER LAKE,14.832,ACRES,B,2,Secondary Contact Recreation,Fully Supporting,,,,0
2014,MA35074,Sheomet Lake,Millers,FRESHWATER LAKE,30.583,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35074,Sheomet Lake,Millers,FRESHWATER LAKE,30.583,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35074,Sheomet Lake,Millers,FRESHWATER LAKE,30.583,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35074,Sheomet Lake,Millers,FRESHWATER LAKE,30.583,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35074,Sheomet Lake,Millers,FRESHWATER LAKE,30.583,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Aesthetic,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4140,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Fish Consumption,Not Assessed,,,,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,"Fish, other Aquatic Life and Wildlife",Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Primary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4140,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4140,1
2014,MA35078,South Athol Pond,Millers,FRESHWATER LAKE,82.785,ACRES,B,4A,Secondary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2014,MA35081,South Spectacle Pond,Millers,FRESHWATER LAKE,37.892,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35081,South Spectacle Pond,Millers,FRESHWATER LAKE,37.892,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35081,South Spectacle Pond,Millers,FRESHWATER LAKE,37.892,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35081,South Spectacle Pond,Millers,FRESHWATER LAKE,37.892,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35081,South Spectacle Pond,Millers,FRESHWATER LAKE,37.892,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35082,Sportsmans Pond,Millers,FRESHWATER LAKE,92.724,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35082,Sportsmans Pond,Millers,FRESHWATER LAKE,92.724,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35082,Sportsmans Pond,Millers,FRESHWATER LAKE,92.724,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35082,Sportsmans Pond,Millers,FRESHWATER LAKE,92.724,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35082,Sportsmans Pond,Millers,FRESHWATER LAKE,92.724,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35083,Stoddard Pond,Millers,FRESHWATER LAKE,51.848,ACRES,B,4A,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4141,1
2014,MA35083,Stoddard Pond,Millers,FRESHWATER LAKE,51.848,ACRES,B,4A,Fish Consumption,Not Assessed,,,,1
2014,MA35083,Stoddard Pond,Millers,FRESHWATER LAKE,51.848,ACRES,B,4A,"Fish, other Aquatic Life and Wildlife",Insufficient Information,,,,1
2014,MA35083,Stoddard Pond,Millers,FRESHWATER LAKE,51.848,ACRES,B,4A,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4141,1
2014,MA35083,Stoddard Pond,Millers,FRESHWATER LAKE,51.848,ACRES,B,4A,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4141,1
2014,MA35086,Sunset Lake,Millers,FRESHWATER LAKE,274.257,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35086,Sunset Lake,Millers,FRESHWATER LAKE,274.257,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35086,Sunset Lake,Millers,FRESHWATER LAKE,274.257,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Insufficient Information,,,,0
2014,MA35086,Sunset Lake,Millers,FRESHWATER LAKE,274.257,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35086,Sunset Lake,Millers,FRESHWATER LAKE,274.257,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35089,Tully Pond,Millers,FRESHWATER LAKE,70.152,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35089,Tully Pond,Millers,FRESHWATER LAKE,70.152,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35089,Tully Pond,Millers,FRESHWATER LAKE,70.152,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35089,Tully Pond,Millers,FRESHWATER LAKE,70.152,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35089,Tully Pond,Millers,FRESHWATER LAKE,70.152,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35090,Upper Naukeag Lake,Millers,FRESHWATER LAKE,305.262,ACRES,A,4A,Aesthetic,Not Assessed,,,,1
2014,MA35090,Upper Naukeag Lake,Millers,FRESHWATER LAKE,305.262,ACRES,A,4A,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Atmospheric Deposition - Toxics,33880,1
2014,MA35090,Upper Naukeag Lake,Millers,FRESHWATER LAKE,305.262,ACRES,A,4A,"Fish, other Aquatic Life and Wildlife",Insufficient Information,,,,1
2014,MA35090,Upper Naukeag Lake,Millers,FRESHWATER LAKE,305.262,ACRES,A,4A,Primary Contact Recreation,Not Assessed,,,,1
2014,MA35090,Upper Naukeag Lake,Millers,FRESHWATER LAKE,305.262,ACRES,A,4A,Public Water Supply,Not Assessed,,,,1
2014,MA35090,Upper Naukeag Lake,Millers,FRESHWATER LAKE,305.262,ACRES,A,4A,Secondary Contact Recreation,Not Assessed,,,,1
2014,MA35091,Upper Reservoir,Millers,FRESHWATER LAKE,41.563,ACRES,B,4A,Aesthetic,Not Assessed,,,,1
2014,MA35091,Upper Reservoir,Millers,FRESHWATER LAKE,41.563,ACRES,B,4A,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Atmospheric Deposition - Toxics,33880,1
2014,MA35091,Upper Reservoir,Millers,FRESHWATER LAKE,41.563,ACRES,B,4A,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,1
2014,MA35091,Upper Reservoir,Millers,FRESHWATER LAKE,41.563,ACRES,B,4A,Primary Contact Recreation,Not Assessed,,,,1
2014,MA35091,Upper Reservoir,Millers,FRESHWATER LAKE,41.563,ACRES,B,4A,Secondary Contact Recreation,Not Assessed,,,,1
2014,MA35092,Wallace Pond,Millers,FRESHWATER LAKE,46.086,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35092,Wallace Pond,Millers,FRESHWATER LAKE,46.086,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35092,Wallace Pond,Millers,FRESHWATER LAKE,46.086,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35092,Wallace Pond,Millers,FRESHWATER LAKE,46.086,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35092,Wallace Pond,Millers,FRESHWATER LAKE,46.086,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35093,Ward Pond,Millers,FRESHWATER LAKE,5.899,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35093,Ward Pond,Millers,FRESHWATER LAKE,5.899,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35093,Ward Pond,Millers,FRESHWATER LAKE,5.899,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35093,Ward Pond,Millers,FRESHWATER LAKE,5.899,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35093,Ward Pond,Millers,FRESHWATER LAKE,5.899,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35095,Lake Watatic,Millers,FRESHWATER LAKE,133.102,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35095,Lake Watatic,Millers,FRESHWATER LAKE,133.102,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35095,Lake Watatic,Millers,FRESHWATER LAKE,133.102,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35095,Lake Watatic,Millers,FRESHWATER LAKE,133.102,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35095,Lake Watatic,Millers,FRESHWATER LAKE,133.102,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35097,Wheelers Pond,Millers,FRESHWATER LAKE,28.286,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35097,Wheelers Pond,Millers,FRESHWATER LAKE,28.286,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35097,Wheelers Pond,Millers,FRESHWATER LAKE,28.286,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35097,Wheelers Pond,Millers,FRESHWATER LAKE,28.286,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35097,Wheelers Pond,Millers,FRESHWATER LAKE,28.286,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35098,White Pond,Millers,FRESHWATER LAKE,62.629,ACRES,B,4C,Aesthetic,Not Assessed,,,,1
2014,MA35098,White Pond,Millers,FRESHWATER LAKE,62.629,ACRES,B,4C,Fish Consumption,Not Assessed,,,,1
2014,MA35098,White Pond,Millers,FRESHWATER LAKE,62.629,ACRES,B,4C,"Fish, other Aquatic Life and Wildlife",Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2014,MA35098,White Pond,Millers,FRESHWATER LAKE,62.629,ACRES,B,4C,Primary Contact Recreation,Not Assessed,,,,1
2014,MA35098,White Pond,Millers,FRESHWATER LAKE,62.629,ACRES,B,4C,Secondary Contact Recreation,Not Assessed,,,,1
2014,MA35099,Whites Mill Pond,Millers,FRESHWATER LAKE,42.426,ACRES,B,5,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4144,0
2014,MA35099,Whites Mill Pond,Millers,FRESHWATER LAKE,42.426,ACRES,B,5,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Source Unknown,,0
2014,MA35099,Whites Mill Pond,Millers,FRESHWATER LAKE,42.426,ACRES,B,5,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35099,Whites Mill Pond,Millers,FRESHWATER LAKE,42.426,ACRES,B,5,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4144,0
2014,MA35099,Whites Mill Pond,Millers,FRESHWATER LAKE,42.426,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4144,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4145,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Aesthetic,Not Supporting,Turbidity,Source Unknown,4145,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Source Unknown,,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,"Fish, other Aquatic Life and Wildlife",Insufficient Information,,,,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4145,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Primary Contact Recreation,Not Supporting,Turbidity,Source Unknown,4145,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,4145,0
2014,MA35101,Whitney Pond,Millers,FRESHWATER LAKE,96.839,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Turbidity,Source Unknown,4145,0
2014,MA35102,Wickett Pond,Millers,FRESHWATER LAKE,29.931,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35102,Wickett Pond,Millers,FRESHWATER LAKE,29.931,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35102,Wickett Pond,Millers,FRESHWATER LAKE,29.931,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35102,Wickett Pond,Millers,FRESHWATER LAKE,29.931,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35102,Wickett Pond,Millers,FRESHWATER LAKE,29.931,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35104,Wrights Reservoir,Millers,FRESHWATER LAKE,130.848,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35104,Wrights Reservoir,Millers,FRESHWATER LAKE,130.848,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35104,Wrights Reservoir,Millers,FRESHWATER LAKE,130.848,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35104,Wrights Reservoir,Millers,FRESHWATER LAKE,130.848,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35104,Wrights Reservoir,Millers,FRESHWATER LAKE,130.848,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35106,Lake Rohunta,Millers,FRESHWATER LAKE,34.359,ACRES,B,4A,Aesthetic,Not Assessed,,,,1
2014,MA35106,Lake Rohunta,Millers,FRESHWATER LAKE,34.359,ACRES,B,4A,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Atmospheric Deposition - Toxics,33880,1
2014,MA35106,Lake Rohunta,Millers,FRESHWATER LAKE,34.359,ACRES,B,4A,"Fish, other Aquatic Life and Wildlife",Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,1
2014,MA35106,Lake Rohunta,Millers,FRESHWATER LAKE,34.359,ACRES,B,4A,Primary Contact Recreation,Not Assessed,,,,1
2014,MA35106,Lake Rohunta,Millers,FRESHWATER LAKE,34.359,ACRES,B,4A,Secondary Contact Recreation,Not Assessed,,,,1
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Aesthetic,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Aesthetic,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Fish Consumption,Not Supporting,Mercury in Fish Tissue,Atmospheric Deposition - Toxics,33880,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,"Fish, other Aquatic Life and Wildlife",Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Primary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Primary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Aquatic Plants (Macrophytes),Source Unknown,,0
2014,MA35107,Lake Rohunta,Millers,FRESHWATER LAKE,41.63,ACRES,B,5,Secondary Contact Recreation,Not Supporting,Non-Native Aquatic Plants,Introduction of Non-native Organisms (Accidental or Intentional),,0
2014,MA35111,Tully Lake,Millers,FRESHWATER LAKE,213.679,ACRES,B,3,Aesthetic,Not Assessed,,,,0
2014,MA35111,Tully Lake,Millers,FRESHWATER LAKE,213.679,ACRES,B,3,Fish Consumption,Not Assessed,,,,0
2014,MA35111,Tully Lake,Millers,FRESHWATER LAKE,213.679,ACRES,B,3,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
2014,MA35111,Tully Lake,Millers,FRESHWATER LAKE,213.679,ACRES,B,3,Primary Contact Recreation,Not Assessed,,,,0
2014,MA35111,Tully Lake,Millers,FRESHWATER LAKE,213.679,ACRES,B,3,Secondary Contact Recreation,Not Assessed,,,,0
2014,MA35112,Lake Mattawa,Millers,FRESHWATER LAKE,111.982,ACRES,A,2,Aesthetic,Fully Supporting,,,,0
2014,MA35112,Lake Mattawa,Millers,FRESHWATER LAKE,111.982,ACRES,A,2,Fish Consumption,Not Assessed,,,,0
2014,MA35112,Lake Mattawa,Millers,FRESHWATER LAKE,111.982,ACRES,A,2,"Fish, other Aquatic Life and Wildlife",Not Assessed,,,,0
