Id,StreetName,Town,FacilityType,FacilityName,Program,ProgramSpecificId,Active
642247,315 MAIN ST,MILFORD,DEP REGULATED FACILITY,MAIN STREET MARKET,REGULATED ACTIVITY(S),,True
642249,50 WOODVIEW WAY,FRANKLIN,DEP REGULATED FACILITY,THE WESTERLY AT FORGE PARK,REGULATED ACTIVITY(S),,True
642251,405 NAGOG PARK,ACTON,DEP REGULATED FACILITY,DOLLAR TREE,REGULATED ACTIVITY(S),,True
642256,RANDALL ROAD,STOW,DEP REGULATED FACILITY,STOW ACRES RESIDENTIAL COMMUNITY,REGULATED ACTIVITY(S),,True
642286,115 OLIVER ST.,EASTHAMPTON,DEP REGULATED FACILITY,"PIONEER CONTRACTORS, INC.",REGULATED ACTIVITY(S),,True
642303,2211 H.H. DOW WAY,,DEP REGULATED FACILITY,THE DOW CHEMICAL CO,REGULATED ACTIVITY(S),,True
642319,PARK AVENUE EXT - BRIDLE ROAD,DALTON,DEP REGULATED FACILITY,BERKSHIRE CONCRETE CORPORATION,REGULATED ACTIVITY(S),,True
642334,10003 WOODLOCH FOREST DRIVE,,DEP REGULATED FACILITY,HUNTSMAN BUILDING SOLUTIONS (DEMILEC),REGULATED ACTIVITY(S),,True
642342,540 S DREW ST,,DEP REGULATED FACILITY,SWD URETHANE,REGULATED ACTIVITY(S),,True
642344,3001 E. PIONEER PARKWAY,ARLINGTON,DEP REGULATED FACILITY,UNIVERSAL POLYMERS CORPORATION,REGULATED ACTIVITY(S),,True
642346,1700 POST OAK BLVD,,DEP REGULATED FACILITY,VICTORY POLYMERS,REGULATED ACTIVITY(S),,True
642347,1450 SMITH ST,,DEP REGULATED FACILITY,DELTA WINE & MORE,REGULATED ACTIVITY(S),,True
642490,360 FORBES BLVD.,MANSFIELD,DEP REGULATED FACILITY,LACERTA GROUP INC.,REGULATED ACTIVITY(S),631893,True
642519,2410 104TH ST. CT. S. SUITE D,,DEP REGULATED FACILITY,"SPECIALTY PRODUCTS, INC.",REGULATED ACTIVITY(S),,True
642529,229 MOHAWK TRAIL,FLORIDA,DEP REGULATED FACILITY,BLUE VISTA MOTOR LODGE,REGULATED ACTIVITY(S),,True
642560,3 HUGUENOT ROAD,BOXFORD,DEP REGULATED FACILITY,LOWES POND DAM PROJECT I,REGULATED ACTIVITY(S),,True
642605,344 UNION ST,MILLIS,DEP REGULATED FACILITY,ROBICHAUD PROPERTY,REGULATED ACTIVITY(S),,True
642620,90 BRIDGE STREET,CHATHAM,DEP REGULATED FACILITY,TOWN OF CHATHAM,REGULATED ACTIVITY(S),,True
642625,NANTASKET AVENUE,HULL,DEP REGULATED FACILITY,TOWN OF HULL,REGULATED ACTIVITY(S),,True
642634,BOARDWALK ROAD,SANDWICH,DEP REGULATED FACILITY,TOWN OF SANDWICH,REGULATED ACTIVITY(S),,True
642636,24 JOLMA RD,WORCESTER,DEP REGULATED FACILITY,BOSTON HIDES LIMITED COMPANY,REGULATED ACTIVITY(S),,True
642652,647 SUMMER ST.,BOSTON,DEP REGULATED FACILITY,"W.B MASON CO., INC.",REGULATED ACTIVITY(S),,True
642667,7 AUDUBON RD,WAKEFIELD,DEP REGULATED FACILITY,FASTCAP SYSTEMS DBA NANORAMIC LABORATORI,REGULATED ACTIVITY(S),,True
642776,121 SUMMERHILL GLEN,MAYNARD,DEP REGULATED FACILITY,SUMMERHILL GLEN APARTMENTS,REGULATED ACTIVITY(S),,True
642819,110 NORTH BRIDGE STREET,HOLYOKE,DEP REGULATED FACILITY,SEARLES ASSOCIATES LLC,REGULATED ACTIVITY(S),,True
642831,"19111 NORTH DALLAS PARKWAY, SUITE 165",,DEP REGULATED FACILITY,T.G.I. FRIDAY'S INC.,REGULATED ACTIVITY(S),,True
642834,2400 MARKET ST.,,DEP REGULATED FACILITY,"ARAMARK SERVICES, INC.",REGULATED ACTIVITY(S),,True
642837,1174 S WASHINGTON ST,,DEP REGULATED FACILITY,ATTLEBORO DENTAL GROUP,REGULATED ACTIVITY(S),873981729,True
642855,333 NORTHWEST AVE,,DEP REGULATED FACILITY,"EMPIRE TODAY, LLC",REGULATED ACTIVITY(S),,True
642898,36 SOUTH COMMON ST,LYNN,DEP REGULATED FACILITY,MVM ARMORY GARAGE,REGULATED ACTIVITY(S),,True
642903,114 MAIN ST,BLACKSTONE,DEP REGULATED FACILITY,RICHDALES FOOD SHOPS,REGULATED ACTIVITY(S),,True
643079,79 RIVER ROAD,UXBRIDGE,PUBLIC WATER SUPPLY SYSTEM,BLACKSTONE VALLEY CANNABIS,WATER SUPPLY/DRINKING WATER,2304018,True
643101,12 FIRST STREET,SALEM,DEP REGULATED FACILITY,PEQUOT HIGHLANDS,REGULATED ACTIVITY(S),,True
643217,475 KENNETH WELCH DRIVE,LAKEVILLE,DEP REGULATED FACILITY,BUDS GOOD & SERVICES,REGULATED ACTIVITY(S),,True
643219,89 CHACE ROAD,FREETOWN,DEP REGULATED FACILITY,BEECH BLUFF FARM,REGULATED ACTIVITY(S),,True
643259,25 COMMON STREET,PETERSHAM,DEP REGULATED FACILITY,FORMER NICHEWAUG INN/SCHOOL,REGULATED ACTIVITY(S),,True
643277,1499 BROADWAY,DRACUT,DEP REGULATED FACILITY,RACEWAYY,REGULATED ACTIVITY(S),001375767,True
643320,22 YORKSHIRE TERRACE,SHREWSBURY,DEP REGULATED FACILITY,ASHFORD CROSSING SHREWSBURY LLC,REGULATED ACTIVITY(S),,True
643353,20 SUMMER ST,CHELMSFORD,DEP REGULATED FACILITY,DRUM HILL LIQUOR MART INC,REGULATED ACTIVITY(S),,True
643355,1777 MAIN ST,TEWKSBURY,DEP REGULATED FACILITY,PUSCHCART CAFE,REGULATED ACTIVITY(S),,True
643357,21 LOVELL ST,BOSTON,DEP REGULATED FACILITY,GATE GOURMET INC,REGULATED ACTIVITY(S),,True
643360,509 MIDDLESEX TPKE,BILLERICA,DEP REGULATED FACILITY,TURNPIKE MARKET INC,REGULATED ACTIVITY(S),,True
643362,187 BILLERICA RD,CHELMSFORD,DEP REGULATED FACILITY,NX UTILITIES,REGULATED ACTIVITY(S),,True
643364,287 APPLETON RD,LOWELL,DEP REGULATED FACILITY,DURKINS INC,REGULATED ACTIVITY(S),,True
643367,204 NEW BOSTON RD,DRACUT,DEP REGULATED FACILITY,SHAW FARM DAIRY INC,REGULATED ACTIVITY(S),,True
643375,118 MASHPEE NECK RD.,MASHPEE,DEP REGULATED FACILITY,PRECISION DIGITAL SOLUTIONS LLC,REGULATED ACTIVITY(S),,True
643439,81 GREENWICH ROAD,WARE,DEP REGULATED FACILITY,WYZIK PROPERTY,REGULATED ACTIVITY(S),,True
643546,1 WALL ST,ATTLEBORO,DEP REGULATED FACILITY,PERFECT DENTAL,REGULATED ACTIVITY(S),452484254,True
643570,532 HIGH STREET,HOLYOKE,DEP REGULATED FACILITY,532 HIGH STREET,REGULATED ACTIVITY(S),,True
643639,276 WEST MAIN ST,NORTHBOROUGH,DEP REGULATED FACILITY,PICKLE HAUS DELI,REGULATED ACTIVITY(S),,True
643641,321 BROADWAY,CAMBRIDGE,DEP REGULATED FACILITY,RICHDALE FOOD SHOPS,REGULATED ACTIVITY(S),,True
643664,"1745 SHEA CENTER DR., STE 200",LITTLETON,DEP REGULATED FACILITY,UDR INWOOD LLC,REGULATED ACTIVITY(S),,True
643668,49 CONWAY STREET,SHELBURNE,DEP REGULATED FACILITY,MR. JOHN MADOCKS,REGULATED ACTIVITY(S),,True
643704,289 MOUNTAIN ROAD,HAMPDEN,DEP REGULATED FACILITY,"SKINNER EXCAVATION, LLC",REGULATED ACTIVITY(S),,True
643712,"1 CRANE PARK DRIVE, SUITE 2",WILBRAHAM,DEP REGULATED FACILITY,"2 CRANE PARK, LLC",REGULATED ACTIVITY(S),,True
643717,69 FERRY STREET #3,EASTHAMPTON,DEP REGULATED FACILITY,LILLY’S RESTORATION CORP,REGULATED ACTIVITY(S),,True
643730,8 WINCHESTER PLACE,WINCHESTER,DEP REGULATED FACILITY,APEX ABATEMENT AND DEMOLITION LLC,REGULATED ACTIVITY(S),,True
643731,PO BOX 1575,PITTSFIELD,DEP REGULATED FACILITY,ANTHONY CIMINI,REGULATED ACTIVITY(S),,True
643732,64 BARTLETT AVE,PITTSFIELD,DEP REGULATED FACILITY,"TCI HOLDINGS, LLC",REGULATED ACTIVITY(S),,True
643743,1 PREMIUM OUTLETS BLVD,WRENTHAM,DEP REGULATED FACILITY,WRENTHAM VILLAGE PREMIUM OUTLETS,REGULATED ACTIVITY(S),,True
643746,11 COMMERCE WAY,SEEKONK,DEP REGULATED FACILITY,TACO BELL,REGULATED ACTIVITY(S),,True
643748,1105 FALL RIVER AVE,SEEKONK,DEP REGULATED FACILITY,TGI FRIDAYS,REGULATED ACTIVITY(S),,True
643750,47 LORING DR,FRAMINGHAM,DEP REGULATED FACILITY,OMG BAKERY,REGULATED ACTIVITY(S),,True
643752,54 HOLLISTON ST,MEDWAY,DEP REGULATED FACILITY,JC CUSTOM WOODWORKING INC,REGULATED ACTIVITY(S),,True
643754,750 MAIN ST,SHARON,DEP REGULATED FACILITY,LIQUOR WORLD INC,REGULATED ACTIVITY(S),,True
643756,10 MAIN ST,,DEP REGULATED FACILITY,THE JOINT AROUND THE CORNER,REGULATED ACTIVITY(S),,True
643758,887 UPPER UNION ST,FRANKLIN,DEP REGULATED FACILITY,JDB AIR CONDITIONING & HEATING INC,REGULATED ACTIVITY(S),,True
643761,750 UNION ST,FRANKLIN,DEP REGULATED FACILITY,MILFORD FRANKLIN EYE CENTER LLC,REGULATED ACTIVITY(S),,True
643765,49 PROVIDENCE ST,,DEP REGULATED FACILITY,PVD PIZZA WEST WARICK LLC,REGULATED ACTIVITY(S),,True
643770,100 FRONT ST,WORCESTER,DEP REGULATED FACILITY,FRONT STREET ASSOCIATES,REGULATED ACTIVITY(S),,True
643807,186V TINKHAM ROAD,WILBRAHAM,DEP REGULATED FACILITY,TINKHAM ROAD COMPLAINT SITE,REGULATED ACTIVITY(S),,True
643828,56 BOYNTON RD,HOLLISTON,DEP REGULATED FACILITY,OLIGO FACTORY INC,REGULATED ACTIVITY(S),633231,True
643860,131 BALLARD ST,SAUGUS,DEP REGULATED FACILITY,MARCHETTI COMMERCIAL FUELS INC,REGULATED ACTIVITY(S),873307291,True
644007,8 DELMOR CIRCLE,WILBRAHAM,DEP REGULATED FACILITY,JOSEPH MELL,REGULATED ACTIVITY(S),,True
644008,8 DELMOR CIRCLE,WILBRAHAM,DEP REGULATED FACILITY,HAZEL ZEBIAN,REGULATED ACTIVITY(S),,True
644011,517 PEQUOIG AVENUE,ATHOL,DEP REGULATED FACILITY,AG DREAM FLIP LLC,REGULATED ACTIVITY(S),,True
644014,517 PEQUOIG AVE AVENUE,ATHOL,DEP REGULATED FACILITY,517 PEQUOIG AVE,REGULATED ACTIVITY(S),,True
644016,517 PEQUOIG AVE,ATHOL,DEP REGULATED FACILITY,517 PEQUOIG AVE,REGULATED ACTIVITY(S),,True
644022,234 TULLY ROAD,ORANGE,PUBLIC WATER SUPPLY SYSTEM,CAMP SELAH,WATER SUPPLY/DRINKING WATER,1223017,True
644070,53 STURBRIDGE RD,CHARLTON,DEP REGULATED FACILITY,BLUEWATER PROPERTY GROUP,REGULATED ACTIVITY(S),,True
644109,326 SALEM HILL RD,BILLERICA,DEP REGULATED FACILITY,J P BEER & WINE,REGULATED ACTIVITY(S),,True
644165,312 KITTLE ROAD,HANCOCK,DEP REGULATED FACILITY,GETAWAY,REGULATED ACTIVITY(S),,True
644235,88 HUNTOON MEMORIAL HIGHWAY,LEICESTER,DEP REGULATED FACILITY,VANGARDEN CANNABIS LLC,REGULATED ACTIVITY(S),,True
644238,58 HILLCREST AVE,SOUTHBRIDGE,DEP REGULATED FACILITY,PEGGY A PERRON,REGULATED ACTIVITY(S),,True
644271,DALTON ST,BOSTON,DEP REGULATED FACILITY,DALTON STREET BRIDGE,REGULATED ACTIVITY(S),,True
644276,449 EAST STREET,EASTHAMPTON,DEP REGULATED FACILITY,MICHAEL TOMASZEWSKI,REGULATED ACTIVITY(S),,True
644277,7 MCKAY AVENUE,WINCHESTER,DEP REGULATED FACILITY,"GENTLE GIANT MOVING CO., INC.",REGULATED ACTIVITY(S),,True
644368,1639 OCEAN ST,MARSHFIELD,DEP REGULATED FACILITY,MARSHFIELD POLICE DEPARTMENT,REGULATED ACTIVITY(S),,False
644406,203 CABOT ST,LOWELL,DEP REGULATED FACILITY,EL JEFE TACO BAR LLC,REGULATED ACTIVITY(S),,True
644408,240 NASHUA RD,BILLERICA,DEP REGULATED FACILITY,WEST BILLERICA LIQUORS INC,REGULATED ACTIVITY(S),,True
644422,103 MAIN ST,WESTFORD,DEP REGULATED FACILITY,WESTFORD HOUSE OF PIZZA,REGULATED ACTIVITY(S),,True
644429,35B HUNT RD,CHELMSFORD,DEP REGULATED FACILITY,A PLUS AUTO BODY 110 INC,REGULATED ACTIVITY(S),,True
644433,5 LYBERTY WAY,WESTFORD,DEP REGULATED FACILITY,CONCORD ELECTRIC SUPPLY WESTFORD,REGULATED ACTIVITY(S),,True
644471,23 CAPE COD RD,MENDON,DEP REGULATED FACILITY,CAPE ROAD REDEVELOPMENT,REGULATED ACTIVITY(S),,True
644527,100 CAMPANELLI DR,UXBRIDGE,DEP REGULATED FACILITY,CULTIVATE LEICESTER INC,REGULATED ACTIVITY(S),,True
644562,10 WEST ST,MILLBURY,DEP REGULATED FACILITY,LAURENCE CANDLE MFG AND CHURCH SUPPLIES,REGULATED ACTIVITY(S),,True
644619,151 HIGH STREET,BRIDGEWATER,PUBLIC WATER SUPPLY SYSTEM,BLUEDROP WATER VENDING @ BRIDGEWATER DPW,WATER SUPPLY/DRINKING WATER,4042004,True
644632,60 WEST MAIN ST,NORTON,DEP REGULATED FACILITY,CUMBERLAND FARMS 2544,REGULATED ACTIVITY(S),042843586,True
644640,1200 GENERAL EDWARDS HWY,SHARON,DEP REGULATED FACILITY,FOUR DAUGHTERS COMPASSIONATE CARE,REGULATED ACTIVITY(S),,True
644642,37 SOUTH MAIN STREET,NEW SALEM,DEP REGULATED FACILITY,37 SOUTH MAIN STREET TRUST,REGULATED ACTIVITY(S),,True
644722,265 STATE STREET,SPRINGFIELD,DEP REGULATED FACILITY,"VAAS BUILDERS, LLC",REGULATED ACTIVITY(S),,True
644751,11 JONATHAN BOURNE DRIVE,BOURNE,DEP REGULATED FACILITY,GLOBAL INTERCONNECT INC.,REGULATED ACTIVITY(S),,True
644768,76 ASHUELOT ROAD,NORTHFIELD,DEP REGULATED FACILITY,WIGGIN HYDROSEED LANDSCAPING,REGULATED ACTIVITY(S),,True
645072,1900 CROWN COLONY DRIVE SUITE # 405,QUINCY,DEP REGULATED FACILITY,"JUMBO CAPITAL QUINCY PARTNERS, LLC",REGULATED ACTIVITY(S),,True
645080,1305 HANCOCK ST.,QUINCY,DEP REGULATED FACILITY,CITY OF QUINCY,REGULATED ACTIVITY(S),,True
645147,231 STAFFORD ST,CHARLTON,DEP REGULATED FACILITY,CHARLTON COUNTRY STORE INC,REGULATED ACTIVITY(S),,True
645149,271 WORCESTER RD,FRAMINGHAM,DEP REGULATED FACILITY,SICHUAN GOURMET,REGULATED ACTIVITY(S),,True
645151,232 HIGH ST,LOWELL,DEP REGULATED FACILITY,LOS AMIGOS MARKET INC,REGULATED ACTIVITY(S),,True
645250,100 BINNEY ST,CAMBRIDGE,DEP REGULATED FACILITY,ARE MA REGION NO 107 OWNER LLC,REGULATED ACTIVITY(S),880871088,True
645261,937 STATE ROAD,TISBURY,PUBLIC WATER SUPPLY SYSTEM,KUEHNS WAY LLC,WATER SUPPLY/DRINKING WATER,4296018,True
645485,150 PRESIDENTIAL WAY STE 220,WOBURN,DEP REGULATED FACILITY,"THE DOLBEN COMPANY, INC.",REGULATED ACTIVITY(S),,True
645490,65 SCHOFIELD AVE,DUDLEY,DEP REGULATED FACILITY,RJS AUTO BODY LLC,REGULATED ACTIVITY(S),,True
645690,1300 GEZON PARKWAY SW,,DEP REGULATED FACILITY,"GORDON FOOD SERVICE, INC.",REGULATED ACTIVITY(S),,True
645696,2150 TOWN SQUARE PLACE,,DEP REGULATED FACILITY,"MEGA ENERGY HOLDINGS, LLC",REGULATED ACTIVITY(S),,True
645698,125 HIGH ST STE 531,BOSTON,DEP REGULATED FACILITY,"BERKELEY MANAGEMENT, INC.",REGULATED ACTIVITY(S),,True
645701,60 WINTER ST,MALDEN,DEP REGULATED FACILITY,ENJET AERO MALDEN LLC,REGULATED ACTIVITY(S),,True
645708,370 PULASKI BLVD,BELLINGHAM,DEP REGULATED FACILITY,CVS PHARMACY 316,REGULATED ACTIVITY(S),,True
645725,5-7 INDUSTRIAL RD,MILFORD,DEP REGULATED FACILITY,SIRA NATURALS INC,REGULATED ACTIVITY(S),,True
645901,34 CENTRAL SQ,CHELMSFORD,DEP REGULATED FACILITY,FISHBONES,REGULATED ACTIVITY(S),,True
645909,117 HOSPITAL RD,AYER,DEP REGULATED FACILITY,COMMONWEALTH FUSION SYSTEMS,REGULATED ACTIVITY(S),635312,True
645957,58 RIVER ROAD,PLAINFIELD,DEP REGULATED FACILITY,SILBERBERG RESIDENCE,REGULATED ACTIVITY(S),,True
645968,25 PHILIPS PARKWAY,,DEP REGULATED FACILITY,ASTRAL ENERGY LLC,REGULATED ACTIVITY(S),,True
645972,120 LANCASTER RD,SHIRLEY,DEP REGULATED FACILITY,MAD MICS ORGANICS LLC,REGULATED ACTIVITY(S),,True
645974,115 PARK ST,NORFOLK,DEP REGULATED FACILITY,HILLTOP FARM,REGULATED ACTIVITY(S),,True
646079,242 JOHN WISE AVE,ESSEX,DEP REGULATED FACILITY,BB BOTANICS LLC,REGULATED ACTIVITY(S),,True
646141,40 PERRINE AVENUE,PITTSFIELD,DEP REGULATED FACILITY,LANNA LOPES DBA ROSE PAINTER,REGULATED ACTIVITY(S),,True
646146,40 PERRINE AVENUE,PITTSFIELD,DEP REGULATED FACILITY,BERKSHIRE TWO LLC,REGULATED ACTIVITY(S),,True
646242,842 STERLING RD,LANCASTER,DEP REGULATED FACILITY,THE JAMES MONROE WIRE & CABLE CORP,REGULATED ACTIVITY(S),042472856,True
646327,80 DEACONESS RD,CONCORD,DEP REGULATED FACILITY,NEW ENGLAND DEACONESS ASSOCIATION,REGULATED ACTIVITY(S),,True
646355,500 STAFFORD ST,LEICESTER,DEP REGULATED FACILITY,STAFFORDSHIRE COUNTRY ESTATES,REGULATED ACTIVITY(S),,True
646382,55 TOWNE ROAD,BOXFORD,PUBLIC WATER SUPPLY SYSTEM,MERROHAWKE NATURE SCHOOL,WATER SUPPLY/DRINKING WATER,3038027,True
646393,180 WELLS AVE,NEWTON,DEP REGULATED FACILITY,COMPROPS LIMITED PARTNERSHIP,REGULATED ACTIVITY(S),,True
646419,ONE PATRIOT PLACE,FOXBOROUGH,DEP REGULATED FACILITY,KRAFT SPORTS AND ENTERTAINMENT LLC,REGULATED ACTIVITY(S),,True
646464,20 COMMERCIAL STREET,YARMOUTH,DEP REGULATED FACILITY,WHITTEN LANDSCAPING,REGULATED ACTIVITY(S),,True
646554,195 LAKE AVENUE,WORCESTER,DEP REGULATED FACILITY,"RESCUE REO, LLC",REGULATED ACTIVITY(S),,True
646583,68 MAMMOTH RD,LOWELL,DEP REGULATED FACILITY,REX LIQUORS LAUNDRY & TANNING,REGULATED ACTIVITY(S),,True
646586,277 SCHOOL ST,LOWELL,DEP REGULATED FACILITY,JULIE LIQUORS,REGULATED ACTIVITY(S),,True
646605,104 CONANT STREET,GARDNER,DEP REGULATED FACILITY,TOM NEWMAN DBA NORTH STAR DEMOLITION,REGULATED ACTIVITY(S),,True
646708,219 WEST BOYLSTON ST,WEST BOYLSTON,DEP REGULATED FACILITY,UNDERGROUND CONSTRUCTION EXPERTS INC,REGULATED ACTIVITY(S),,True
647048,26 GREENWOOD ST,WORCESTER,DEP REGULATED FACILITY,DAY NITE SUPER STORE,REGULATED ACTIVITY(S),,True
647140,3 MAIN ST,SALISBURY,DEP REGULATED FACILITY,MCKENNA PROPERTY,REGULATED ACTIVITY(S),,True
647191,34 MAIN ST,MILFORD,DEP REGULATED FACILITY,ACROS MARKET,REGULATED ACTIVITY(S),,True
647193,176 WEST ST,MILFORD,DEP REGULATED FACILITY,RIVERSIDE COMMUNITY CARE INC,REGULATED ACTIVITY(S),,True
647195,859 BOSTON PROVIDENCE HWY,NORWOOD,DEP REGULATED FACILITY,NEWBURY COMICS,REGULATED ACTIVITY(S),,True
647197,33 SAVIN AVE,NORWOOD,DEP REGULATED FACILITY,COLONIAL HOUSE RESTAURANT INC,REGULATED ACTIVITY(S),,True
647199,388 MAIN ST,SHARON,DEP REGULATED FACILITY,SICHUAN GOURMET SHARON,REGULATED ACTIVITY(S),,True
647201,47 OCTOBER HILL RD,HOLLISTON,DEP REGULATED FACILITY,COLOR INC,REGULATED ACTIVITY(S),,True
647203,1225 PROVIDENCE HWY,SHARON,DEP REGULATED FACILITY,PEP BOYS SHARON DC,REGULATED ACTIVITY(S),,True
647205,187 ROSEMARY ST,NEEDHAM,DEP REGULATED FACILITY,PETRINI CONSTRUCTION CORPORATION,REGULATED ACTIVITY(S),,True
647400,342 GREAT RD,ACTON,DEP REGULATED FACILITY,BLACKBIRD CAFE,REGULATED ACTIVITY(S),,True
647402,900 CHELMSFORD ST,LOWELL,DEP REGULATED FACILITY,TAVERN IN THE SQUARE,REGULATED ACTIVITY(S),,True
647406,235 MAIN ST,GROTON,DEP REGULATED FACILITY,FILHOS CUCINA,REGULATED ACTIVITY(S),,True
647408,7 SUMMER ST,CHELMSFORD,DEP REGULATED FACILITY,HERRADURA VIEJA RESURANTE MEXICANO,REGULATED ACTIVITY(S),,True
647548,40 MOUNT AUBURN ST,WATERTOWN,DEP REGULATED FACILITY,DYER LIQUORS,REGULATED ACTIVITY(S),,True
647588,150 MT VERNON ST,BOSTON,DEP REGULATED FACILITY,HARBOR POINT APARTMENTS COMPANY LIMITED,REGULATED ACTIVITY(S),,True
647678,333 BOSTON PROVIDENCE HWY,NORWOOD,DEP REGULATED FACILITY,TEKSCAN,REGULATED ACTIVITY(S),,True
647848,608 ROUTE 28,DENNIS,DEP REGULATED FACILITY,BROWN MARINE CANVAS,REGULATED ACTIVITY(S),,True
647969,167 BROAD ST,HUDSON,DEP REGULATED FACILITY,TEQUILAS MEXICAN CANTINA,REGULATED ACTIVITY(S),,True
647988,82 COMMERCIAL STREET,ADAMS,DEP REGULATED FACILITY,"97 COMMERCIAL STREET, LLC",REGULATED ACTIVITY(S),,True
647997,249 VANDERBILT AVE,NORWOOD,DEP REGULATED FACILITY,MELISSA KENERSON,REGULATED ACTIVITY(S),,False
648002,105 CENTRAL ST,STONEHAM,DEP REGULATED FACILITY,SARAH DOLIBER,REGULATED ACTIVITY(S),,True
648055,260 CENTER STREET UNIT B,HOLBROOK,DEP REGULATED FACILITY,"ASBESTOS PRO SERVICES, LLC",REGULATED ACTIVITY(S),,True
648079,307 HARTFORD TPKE,SHREWSBURY,DEP REGULATED FACILITY,ALS OIL SERVICE LLC,REGULATED ACTIVITY(S),510556774,True
648085,148 DAY ST,FITCHBURG,DEP REGULATED FACILITY,RESIDENTIAL PROPERTY,REGULATED ACTIVITY(S),,True
648105,264 COTTAGE STREET,SPRINGFIELD,DEP REGULATED FACILITY,RLB MANAGEMENT LLC,REGULATED ACTIVITY(S),,True
648106,392 MEADOW STREET,CHICOPEE,DEP REGULATED FACILITY,DOUGLAS DOWD,REGULATED ACTIVITY(S),,True
648107,16 GOSHEN STREET,,DEP REGULATED FACILITY,"AMSPAN ABATEMENT CONSTRUCTION, LLC",REGULATED ACTIVITY(S),,True
648108,105 MOODY STREET,LUDLOW,DEP REGULATED FACILITY,"CL CONSTRUCTION, LLC",REGULATED ACTIVITY(S),,True
648109,15 GRUNOW PLACE,PITTSFIELD,DEP REGULATED FACILITY,TODD PARENT,REGULATED ACTIVITY(S),,True
648119,14 BROOK STREET,KINGSTON,DEP REGULATED FACILITY,ALLIED ENVIRONMENTAL LLC,REGULATED ACTIVITY(S),,True
648120,11 KIMBERLY AVE,SPRINGFIELD,DEP REGULATED FACILITY,MARIA ALICEA,REGULATED ACTIVITY(S),,True
648123,27 STATE ST,NEWBURYPORT,DEP REGULATED FACILITY,PADDLE INN RESTURANT LLC,REGULATED ACTIVITY(S),,True
648125,300 NEWBURYPORT TPKE,ROWLEY,DEP REGULATED FACILITY,EL TAPATIO MEXICAN RESTURANT,REGULATED ACTIVITY(S),,True
648131,117 MAIN ST,NORTH ANDOVER,DEP REGULATED FACILITY,WINE CONNEXTION INC,REGULATED ACTIVITY(S),,True
648134,2 LOWELL ST,WILMINGTON,DEP REGULATED FACILITY,TREMEZZO II INC,REGULATED ACTIVITY(S),,True
648136,10 DINLEY ST,DRACUT,DEP REGULATED FACILITY,KASHIN GARDEN,REGULATED ACTIVITY(S),,True
648138,23 S MAIN ST,NEWTON,DEP REGULATED FACILITY,ADVANTAGE UTILITIES,REGULATED ACTIVITY(S),,True
648153,54 2ND AVE,CHICOPEE,DEP REGULATED FACILITY,"ROCKY'S ACOUSTICS CO., INC.",REGULATED ACTIVITY(S),,True
648154,770 CONVERSE STREET,LONGMEADOW,DEP REGULATED FACILITY,"JEWISH NURSING HOME OF WESTERN MASS, INC",REGULATED ACTIVITY(S),,True
648158,13 CORDIALLY COLONY,WALES,DEP REGULATED FACILITY,"JBD EMPIRE, LLC",REGULATED ACTIVITY(S),,True
648160,67-69 WESTFORD CIRCLE,SPRINGFIELD,DEP REGULATED FACILITY,HELENA KOS,REGULATED ACTIVITY(S),,True
648161,132 CISLAK,LUDLOW,DEP REGULATED FACILITY,ANNA RODRIGO,REGULATED ACTIVITY(S),,True
648162,411 JOHN DOWNEY DRIVE,,DEP REGULATED FACILITY,ATLANTIC RESTORATION & REMODELING GROUP,REGULATED ACTIVITY(S),,True
648167,345 STURBRIDGE ROAD,BRIMFIELD,DEP REGULATED FACILITY,"BABE'S LAWN CARE, INC.",REGULATED ACTIVITY(S),,True
648291,100-120 FREDETTE ST,GARDNER,DEP REGULATED FACILITY,FIRST MATE PRINTING & CONVERTING INC,REGULATED ACTIVITY(S),042951876,True
648312,1815 MIDDLESEX ST,LOWELL,DEP REGULATED FACILITY,APNA BAZAR LOWELL INCORPORATED,REGULATED ACTIVITY(S),,True
648390,125-A BROOK STREET,,DEP REGULATED FACILITY,"HAZ-PROS, INC.",REGULATED ACTIVITY(S),,True
648529,88 MAIN ST,MEDWAY,DEP REGULATED FACILITY,KEYSTONE LIQUORS INC,REGULATED ACTIVITY(S),,True
648569,45 CAMPANELLI DRIVE,WESTFIELD,DEP REGULATED FACILITY,MAINSPRING ENERGY,REGULATED ACTIVITY(S),,True
648610,265 EAST WINDSOR RD,PERU,DEP REGULATED FACILITY,265 EAST WINDSOR RD PROPERTY,REGULATED ACTIVITY(S),,True
648674,19 LAWRENCE STREET,,DEP REGULATED FACILITY,"BOON PROPERTIES, LLC",REGULATED ACTIVITY(S),,True
648675,294 WEST SHAFT ROAD,NORTH ADAMS,DEP REGULATED FACILITY,HILLTOWN DEMOLITION LLC,REGULATED ACTIVITY(S),,True
648880,4 GULF ST.,CONCORD,DEP REGULATED FACILITY,"MEERA, LLC",REGULATED ACTIVITY(S),,True
648888,410 LIBERTY STREET,SPRINGFIELD,DEP REGULATED FACILITY,410 LIBERTY STREET RESIDENCE,REGULATED ACTIVITY(S),,True
648909,448 NORTH MAIN ST,EAST LONGMEADOW,DEP REGULATED FACILITY,GENTLE DENTAL,REGULATED ACTIVITY(S),,True
648968,7601 PENN AVENUE S.,,DEP REGULATED FACILITY,BEST BUY STORES LIMITED PARTNERSHIP,REGULATED ACTIVITY(S),,True
