Year,PWSName,ContaminantGroup,RaworFinished,Result
2024,ASHBY LEGION/GRANGE/CHURCH,NITRIT,F,1
2024,ASHBY LEGION/GRANGE/CHURCH,SECCON,F,8
2024,ASHBY LEGION/GRANGE/CHURCH,SECCON,R,2
2024,ASHBY LEGION/GRANGE/CHURCH,SODIUM,F,1
2024,ASHBY LEGION/GRANGE/CHURCH,VOC,F,56
2024,ASHBY MARKET,NITRAT,F,1
2024,ASHBY MARKET,SECCON,F,6
2024,ASHFIELD WATER DISTRICT,HAA5,F,6
2024,ASHFIELD WATER DISTRICT,INORG,F,1
2024,ASHFIELD WATER DISTRICT,NITRAT,F,1
2024,ASHFIELD WATER DISTRICT,PFAS,F,19
2024,ASHFIELD WATER DISTRICT,RADIO,F,3
2024,ASHFIELD WATER DISTRICT,SECCON,F,2
2024,ASHFIELD WATER DISTRICT,SECCON,R,4
2024,ASHFIELD WATER DISTRICT,SOC,F,45
2024,ASHFIELD WATER DISTRICT,THM,F,5
2024,ASHFIELD WATER DISTRICT,VOC,F,54
2024,ASHLAND WATER AND SEWER DEPT.,ASBEST,F,3
2024,ASHLAND WATER AND SEWER DEPT.,BROMAT,F,10
2024,ASHLAND WATER AND SEWER DEPT.,HAA5,F,96
2024,ASHLAND WATER AND SEWER DEPT.,INORG,F,15
2024,ASHLAND WATER AND SEWER DEPT.,NITRAT,F,6
2024,ASHLAND WATER AND SEWER DEPT.,NITRIT,F,6
2024,ASHLAND WATER AND SEWER DEPT.,PCE,F,7
2024,ASHLAND WATER AND SEWER DEPT.,PFAS,F,76
2024,ASHLAND WATER AND SEWER DEPT.,SECCON,F,19
2024,ASHLAND WATER AND SEWER DEPT.,SOC,F,90
2024,ASHLAND WATER AND SEWER DEPT.,THM,F,80
2024,ASHLAND WATER AND SEWER DEPT.,VOC,F,60
2024,ASHMERE WATER SERVICE,NITRAT,F,2
2024,ASHMERE WATER SERVICE,PFAS,F,19
2024,ASHMERE WATER SERVICE,RADIO,F,4
2024,ASHMERE WATER SERVICE,SOC,F,90
2024,ASHMERE WATER SERVICE,VOC,F,112
2024,ASSURANCE TECHNOLOGY CORP.,INORG,F,1
2024,ASSURANCE TECHNOLOGY CORP.,INORG,R,2
2024,ASSURANCE TECHNOLOGY CORP.,NITRAT,F,1
2024,ASSURANCE TECHNOLOGY CORP.,NITRAT,R,6
2024,ASSURANCE TECHNOLOGY CORP.,PFAS,F,209
2024,ASSURANCE TECHNOLOGY CORP.,PFAS,R,380
2024,ASSURANCE TECHNOLOGY CORP.,SECCON,F,18
2024,ASSURANCE TECHNOLOGY CORP.,SECCON,R,124
2024,ASSURANCE TECHNOLOGY CORP.,SOC,F,45
2024,ASSURANCE TECHNOLOGY CORP.,VOC,F,56
2024,ASSURANCE TECHNOLOGY CORP.,VOC,R,112
2024,ASYLUM FITNESS,NITRAT,F,1
2024,ASYLUM FITNESS,SECCON,F,2
2024,ASYLUM FITNESS,SECCON,R,2
2024,ASYLUM FITNESS,SODIUM,F,1
2024,ATHOL DPW  WATER DIVISION,HAA5,F,48
2024,ATHOL DPW  WATER DIVISION,INORG,F,3
2024,ATHOL DPW  WATER DIVISION,NITRAT,F,2
2024,ATHOL DPW  WATER DIVISION,PFAS,F,19
2024,ATHOL DPW  WATER DIVISION,RADIO,F,3
2024,ATHOL DPW  WATER DIVISION,SECCON,F,4
2024,ATHOL DPW  WATER DIVISION,SECCON,R,4
2024,ATHOL DPW  WATER DIVISION,SOC,F,180
2024,ATHOL DPW  WATER DIVISION,THM,F,40
2024,ATHOL DPW  WATER DIVISION,VOC,F,276
2024,ATHOL DPW  WATER DIVISION,VOC,R,56
2024,ATTLEBORO WATER DEPT,HAA5,F,96
2024,ATTLEBORO WATER DEPT,INORG,F,54
2024,ATTLEBORO WATER DEPT,INORG,R,13
2024,ATTLEBORO WATER DEPT,NITRAT,F,3
2024,ATTLEBORO WATER DEPT,NITRIT,F,1
2024,ATTLEBORO WATER DEPT,PFAS,F,133
2024,ATTLEBORO WATER DEPT,SECCON,F,74
2024,ATTLEBORO WATER DEPT,SOC,F,226
2024,ATTLEBORO WATER DEPT,THM,F,80
2024,ATTLEBORO WATER DEPT,VOC,F,164
2024,AUBURN WATER DISTRICT,HAA5,F,12
2024,AUBURN WATER DISTRICT,INORG,F,83
2024,AUBURN WATER DISTRICT,INORG,R,7
2024,AUBURN WATER DISTRICT,NITRAT,F,6
2024,AUBURN WATER DISTRICT,NITRIT,F,6
2024,AUBURN WATER DISTRICT,PFAS,F,494
2024,AUBURN WATER DISTRICT,PFAS,R,228
2024,AUBURN WATER DISTRICT,RADIO,F,7
2024,AUBURN WATER DISTRICT,SECCON,F,24
2024,AUBURN WATER DISTRICT,SECCON,R,14
2024,AUBURN WATER DISTRICT,THM,F,10
2024,AUBURN WATER DISTRICT,VOC,F,502
2024,AUBURN WATER DISTRICT,VOC,R,392
2024,AVERY GENERAL STORE,NITRAT,F,1
2024,AVERY GENERAL STORE,NITRIT,F,1
2024,AVERY GENERAL STORE,PFAS,F,19
2024,AVERY GENERAL STORE,SODIUM,F,1
2024,AVERY GENERAL STORE,VOC,F,54
2024,AYER DPW  WATER DIVISION,HAA5,F,6
2024,AYER DPW  WATER DIVISION,INORG,F,22
2024,AYER DPW  WATER DIVISION,INORG,R,41
2024,AYER DPW  WATER DIVISION,NITRAT,F,2
2024,AYER DPW  WATER DIVISION,NITRAT,R,5
2024,AYER DPW  WATER DIVISION,NITRIT,F,2
2024,AYER DPW  WATER DIVISION,PFAS,F,456
2024,AYER DPW  WATER DIVISION,PFAS,R,627
2024,AYER DPW  WATER DIVISION,RADIO,F,2
2024,AYER DPW  WATER DIVISION,SECCON,F,171
2024,AYER DPW  WATER DIVISION,SECCON,R,238
2024,AYER DPW  WATER DIVISION,THM,F,5
2024,AYER DPW  WATER DIVISION,VOC,F,112
2024,AYER DPW  WATER DIVISION,VOC,R,280
2024,AYER ROAD PROPERTIES LLC,INORG,F,14
2024,AYER ROAD PROPERTIES LLC,INORG,R,4
2024,AYER ROAD PROPERTIES LLC,NITRAT,F,1
2024,AYER ROAD PROPERTIES LLC,NITRIT,F,1
2024,AYER ROAD PROPERTIES LLC,PFAS,F,76
2024,AYER ROAD PROPERTIES LLC,PFAS,R,190
2024,AYER ROAD PROPERTIES LLC,RADIO,F,1
2024,AYER ROAD PROPERTIES LLC,RADIO,R,2
2024,AYER ROAD PROPERTIES LLC,SECCON,F,8
2024,AYER ROAD PROPERTIES LLC,SECCON,R,30
2024,AYER ROAD PROPERTIES LLC,SOC,F,45
2024,AYER ROAD PROPERTIES LLC,VOC,F,56
2024,AYER ROAD PROPERTIES LLC,VOC,R,224
2024,AZUREGREEN,NITRAT,F,1
2024,AZUREGREEN,SECCON,F,4
2024,AZUREGREEN,SECCON,R,4
2024,BACHELOR KNOLLS,INORG,F,2
2024,BACHELOR KNOLLS,NITRAT,F,2
2024,BACHELOR KNOLLS,PFAS,F,38
2024,BACHELOR KNOLLS,SOC,F,90
2024,BACHELOR KNOLLS,VOC,F,128
2024,BAGEL HOUND INC,NITRAT,F,4
2024,BAGEL HOUND INC,NITRIT,F,4
2024,BAGELS N MORE,NITRAT,F,1
2024,BAKERS COUNTRY STORE,NITRAT,F,1
2024,BAKERS COUNTRY STORE,SECCON,F,2
2024,BAKERS COUNTRY STORE,SECCON,R,2
2024,BALDERELLI INC,NITRAT,F,3
2024,BALDERELLI INC,PFAS,F,19
2024,BANGMAS FARM STORE AND DAIRY BAR,NITRAT,F,1
2024,BANGMAS FARM STORE AND DAIRY BAR,PFAS,F,19
2024,BANGMAS FARM STORE AND DAIRY BAR,VOC,F,56
2024,BARD COLLEGE AT SIMONS ROCK,HAA5,F,24
2024,BARD COLLEGE AT SIMONS ROCK,INORG,F,4
2024,BARD COLLEGE AT SIMONS ROCK,NITRAT,F,2
2024,BARD COLLEGE AT SIMONS ROCK,PFAS,F,19
2024,BARD COLLEGE AT SIMONS ROCK,SECCON,F,2
2024,BARD COLLEGE AT SIMONS ROCK,SECCON,R,2
2024,BARD COLLEGE AT SIMONS ROCK,SOC,F,45
2024,BARD COLLEGE AT SIMONS ROCK,THM,F,20
2024,BARD COLLEGE AT SIMONS ROCK,VOC,F,56
2024,BARNSTABLE COMMUNITY BUILDING,NITRAT,F,1
2024,BARNSTABLE FIRE DISTRICT,HAA5,F,12
2024,BARNSTABLE FIRE DISTRICT,INORG,F,6
2024,BARNSTABLE FIRE DISTRICT,NITRAT,F,3
2024,BARNSTABLE FIRE DISTRICT,PFAS,F,171
2024,BARNSTABLE FIRE DISTRICT,SECCON,F,6
2024,BARNSTABLE FIRE DISTRICT,SOC,F,270
2024,BARNSTABLE FIRE DISTRICT,SODIUM,F,3
2024,BARNSTABLE FIRE DISTRICT,THM,F,10
2024,BARNSTABLE FIRE DISTRICT,VOC,F,168
2024,BARRE MHP/WATERWHEEL VILLAGE,INORG,F,39
2024,BARRE MHP/WATERWHEEL VILLAGE,NITRAT,F,3
2024,BARRE MHP/WATERWHEEL VILLAGE,NITRIT,F,3
2024,BARRE MHP/WATERWHEEL VILLAGE,PFAS,F,38
2024,BARRE MHP/WATERWHEEL VILLAGE,RADIO,F,8
2024,BARRE MHP/WATERWHEEL VILLAGE,SECCON,F,2
2024,BARRE MHP/WATERWHEEL VILLAGE,SOC,F,135
2024,BARRE MHP/WATERWHEEL VILLAGE,VOC,F,168
2024,BARRE WATER DEPARTMENT,HAA5,F,6
2024,BARRE WATER DEPARTMENT,INORG,F,28
2024,BARRE WATER DEPARTMENT,INORG,R,13
2024,BARRE WATER DEPARTMENT,NITRAT,F,2
2024,BARRE WATER DEPARTMENT,NITRAT,R,1
2024,BARRE WATER DEPARTMENT,NITRIT,F,2
2024,BARRE WATER DEPARTMENT,NITRIT,R,1
2024,BARRE WATER DEPARTMENT,PFAS,F,76
2024,BARRE WATER DEPARTMENT,PFAS,R,57
2024,BARRE WATER DEPARTMENT,RADIUM,F,4
2024,BARRE WATER DEPARTMENT,SECCON,F,12
2024,BARRE WATER DEPARTMENT,SECCON,R,5
2024,BARRE WATER DEPARTMENT,SOC,F,45
2024,BARRE WATER DEPARTMENT,SOC,R,90
2024,BARRE WATER DEPARTMENT,THM,F,5
2024,BARRE WATER DEPARTMENT,VOC,F,120
2024,BARRE WATER DEPARTMENT,VOC,R,60
2024,BARTLETTS ORCHARD LLC,NITRAT,F,1
2024,BARTLETTS ORCHARD LLC,SECCON,F,4
2024,BARTLETTS ORCHARD LLC,SECCON,R,4
2024,BARTON COVE CAMPGROUND,NITRAT,F,1
2024,BARTON COVE CAMPGROUND,SECCON,F,4
2024,BARTON COVE CAMPGROUND,SECCON,R,4
2024,BAYSIDE RESTAURANT,INORG,F,1
2024,BAYSIDE RESTAURANT,NITRAT,F,3
2024,BAYSIDE RESTAURANT,SODIUM,F,2
2024,BEACH PLUM INN,NITRAT,F,1
2024,BEACH PLUM INN,NITRIT,F,1
2024,BEACH PLUM INN,SECCON,F,1
2024,BEAVER POND MEADOWS,INORG,F,1
2024,BEAVER POND MEADOWS,NITRAT,F,1
2024,BEAVER POND MEADOWS,PFAS,F,19
2024,BEAVER POND MEADOWS,RADIO,F,3
2024,BEAVER POND MEADOWS,SOC,F,45
2024,BEAVER POND MEADOWS,VOC,F,56
2024,BECKET MOTEL,NITRAT,F,1
2024,BECKET TOWN HALL,NITRAT,F,1
2024,BECKET TOWN HALL,SECCON,F,2
2024,BECKET TOWN HALL,SECCON,R,2
2024,BECKET WASHINGTON SCHOOL,NITRAT,F,1
2024,BECKET WASHINGTON SCHOOL,NITRIT,F,1
2024,BECKET WASHINGTON SCHOOL,PFAS,F,19
2024,BECKET WASHINGTON SCHOOL,SOC,F,45
2024,BECKET WASHINGTON SCHOOL,VOC,F,56
2024,BEDFORD VA HOSPITAL (ROGERS MEM. HOSP.),HAA5,F,12
2024,BEDFORD VA HOSPITAL (ROGERS MEM. HOSP.),INORG,F,1
2024,BEDFORD VA HOSPITAL (ROGERS MEM. HOSP.),THM,F,10
2024,BEDFORD WATER DEPT.,HAA5,F,96
2024,BEDFORD WATER DEPT.,INORG,F,2
2024,BEDFORD WATER DEPT.,SECCON,F,4
2024,BEDFORD WATER DEPT.,THM,F,80
2024,BEECHWOOD POINT CONDOS,INORG,F,1
2024,BEECHWOOD POINT CONDOS,NITRAT,F,4
2024,BEECHWOOD POINT CONDOS,PFAS,F,19
2024,BEECHWOOD POINT CONDOS,SOC,F,45
2024,BEECHWOOD POINT CONDOS,VOC,F,56
2024,BELCHERTOWN WATER DISTRICT,NITRAT,F,2
2024,BELCHERTOWN WATER DISTRICT,PFAS,F,57
2024,BELCHERTOWN WATER DISTRICT,SECCON,F,10
2024,BELCHERTOWN WATER DISTRICT,SECCON,R,10
2024,BELCHERTOWN WATER DISTRICT,VOC,F,128
2024,BELLINGHAM DPW WATER  SEWER DIVISION,HAA5,F,96
2024,BELLINGHAM DPW WATER  SEWER DIVISION,INORG,F,28
2024,BELLINGHAM DPW WATER  SEWER DIVISION,INORG,R,123
2024,BELLINGHAM DPW WATER  SEWER DIVISION,NITRAT,F,2
2024,BELLINGHAM DPW WATER  SEWER DIVISION,NITRAT,R,9
2024,BELLINGHAM DPW WATER  SEWER DIVISION,NITRIT,F,2
2024,BELLINGHAM DPW WATER  SEWER DIVISION,NITRIT,R,9
2024,BELLINGHAM DPW WATER  SEWER DIVISION,PCE,F,2
2024,BELLINGHAM DPW WATER  SEWER DIVISION,PFAS,F,285
2024,BELLINGHAM DPW WATER  SEWER DIVISION,PFAS,R,378
2024,BELLINGHAM DPW WATER  SEWER DIVISION,RADIO,F,6
2024,BELLINGHAM DPW WATER  SEWER DIVISION,SECCON,F,18
2024,BELLINGHAM DPW WATER  SEWER DIVISION,SECCON,R,18
2024,BELLINGHAM DPW WATER  SEWER DIVISION,SOC,F,1
2024,BELLINGHAM DPW WATER  SEWER DIVISION,SOC,R,2
2024,BELLINGHAM DPW WATER  SEWER DIVISION,THM,F,80
2024,BELLINGHAM DPW WATER  SEWER DIVISION,TOC,F,23
2024,BELLINGHAM DPW WATER  SEWER DIVISION,TOC,R,24
2024,BELLINGHAM DPW WATER  SEWER DIVISION,VOC,F,222
2024,BELLINGHAM DPW WATER  SEWER DIVISION,VOC,R,500
2024,BENCHMARK CONDOMINIUMS,INORG,F,1
2024,BENCHMARK CONDOMINIUMS,NITRAT,F,1
2024,BENCHMARK CONDOMINIUMS,PFAS,F,19
2024,BENCHMARK CONDOMINIUMS,RADIO,F,1
2024,BENCHMARK CONDOMINIUMS,RADIO,R,2
2024,BENCHMARK CONDOMINIUMS,SECCON,F,18
2024,BENCHMARK CONDOMINIUMS,SOC,F,45
2024,BENCHMARK CONDOMINIUMS,VOC,F,56
2024,BENFIELD FARMS,INORG,F,14
2024,BENFIELD FARMS,NITRAT,F,1
2024,BENFIELD FARMS,NITRIT,F,1
2024,BENFIELD FARMS,PFAS,F,76
2024,BENFIELD FARMS,SECCON,F,18
2024,BERKLEY COMMUNITY SCHOOL,INORG,F,1
2024,BERKLEY COMMUNITY SCHOOL,NITRAT,F,1
2024,BERKLEY COMMUNITY SCHOOL,PFAS,F,76
2024,BERKLEY COMMUNITY SCHOOL,SOC,F,45
2024,BERKLEY COMMUNITY SCHOOL,VOC,F,56
2024,BERKLEY MIDDLE SCHOOL/TOWN OFFICES,INORG,F,1
2024,BERKLEY MIDDLE SCHOOL/TOWN OFFICES,NITRAT,F,1
2024,BERKLEY MIDDLE SCHOOL/TOWN OFFICES,SECCON,F,4
2024,BERKLEY MIDDLE SCHOOL/TOWN OFFICES,SOC,F,45
2024,BERKLEY MIDDLE SCHOOL/TOWN OFFICES,VOC,F,56
2024,BERKSHIRE BERRIES,NITRAT,F,1
2024,BERKSHIRE COUNTRY DAY SCHOOL,INORG,F,1
2024,BERKSHIRE COUNTRY DAY SCHOOL,NITRAT,F,1
2024,BERKSHIRE COUNTRY DAY SCHOOL,PFAS,F,19
2024,BERKSHIRE COUNTRY DAY SCHOOL,SECCON,F,2
2024,BERKSHIRE COUNTRY DAY SCHOOL,SOC,F,45
2024,BERKSHIRE COUNTRY DAY SCHOOL,VOC,F,56
2024,BERKSHIRE EAST SKI AREA,NITRAT,F,1
2024,BERKSHIRE ESTATES,NITRAT,F,1
2024,BERKSHIRE ESTATES,PFAS,F,19
2024,BERKSHIRE ESTATES,RADIO,F,3
2024,BERKSHIRE ESTATES,SOC,F,45
2024,BERKSHIRE ESTATES,VOC,F,56
2024,BERKSHIRE HILLS MOTEL,SECCON,F,5
2024,BERKSHIRE HILLS MOTEL,SECCON,R,5
2024,BERKSHIRE LAKE CAMP,NITRAT,F,1
2024,BERKSHIRE PIZZERIA,NITRAT,F,1
2024,BERKSHIRE REHAB SKILLED CARE CTR,NITRAT,F,1
2024,BERKSHIRE REHAB SKILLED CARE CTR,PFAS,F,19
2024,BERKSHIRE REHAB SKILLED CARE CTR,RADIO,F,3
2024,BERKSHIRE REHAB SKILLED CARE CTR,SECCON,F,2
2024,BERKSHIRE REHAB SKILLED CARE CTR,SECCON,R,2
2024,BERKSHIRE REHAB SKILLED CARE CTR,SOC,F,45
2024,BERKSHIRE REHAB SKILLED CARE CTR,VOC,F,56
2024,BERKSHIRE SCHOOL,HAA5,F,6
2024,BERKSHIRE SCHOOL,INORG,F,1
2024,BERKSHIRE SCHOOL,NITRAT,F,1
2024,BERKSHIRE SCHOOL,PFAS,F,19
2024,BERKSHIRE SCHOOL,RADIO,F,3
2024,BERKSHIRE SCHOOL,SECCON,F,2
2024,BERKSHIRE SCHOOL,SECCON,R,2
2024,BERKSHIRE SCHOOL,THM,F,5
2024,BERKSHIRE SPORTS ACADEMY,NITRAT,F,1
2024,BERKSHIRE SPORTS ACADEMY,NITRIT,F,1
2024,BERKSHIRE SPORTS ACADEMY,SODIUM,F,1
2024,BERKSHIRE VALLEY INN,NITRAT,F,1
2024,BERKSHIRE WALDORF SCHOOL,NITRAT,F,2
2024,BERKSHIRE WALDORF SCHOOL,PFAS,F,38
2024,BERKSHIRE WALDORF SCHOOL,SECCON,F,2
2024,BERKSHIRE WALDORF SCHOOL,SECCON,R,2
2024,BERKSHIRE WALDORF SCHOOL,SOC,F,90
2024,BERKSHIRE WALDORF SCHOOL,VOC,F,56
2024,BERLIN COUNTRY CLUB,NITRAT,F,1
2024,BERLIN COUNTRY CLUB,NITRIT,F,1
2024,BERLIN COUNTRY CLUB,SODIUM,F,1
2024,BERLIN FARMS,NITRAT,F,1
2024,BERLIN FARMS,PFAS,F,19
2024,BERLIN FARMS,SECCON,F,22
2024,BERLIN FARMS,SODIUM,F,1
2024,BERLIN GENERAL STORE,NITRAT,F,1
2024,BERLIN GENERAL STORE,NITRIT,F,1
2024,BERLIN GENERAL STORE,SODIUM,F,1
2024,BERLIN MEMORIAL SCHOOL,INORG,F,15
2024,BERLIN MEMORIAL SCHOOL,NITRAT,F,1
2024,BERLIN MEMORIAL SCHOOL,PFAS,F,19
2024,BERLIN MEMORIAL SCHOOL,SOC,F,45
2024,BERLIN MEMORIAL SCHOOL,VOC,F,56
2024,BERLIN MUNICIPAL CENTER,NITRAT,F,1
2024,BERLIN MUNICIPAL CENTER,NITRIT,F,1
2024,BERLIN MUNICIPAL CENTER,SODIUM,F,1
2024,BERLIN MUNICIPAL CENTER,VOC,F,56
2024,BERLIN ORCHARDS,NITRAT,F,1
2024,BERLIN ORCHARDS,NITRIT,F,1
2024,BERLIN ORCHARDS,SECCON,F,18
2024,BERLIN ORCHARDS,SODIUM,F,1
2024,BERLIN PUBLIC LIBRARY,NITRAT,F,1
2024,BERLIN PUBLIC LIBRARY,NITRIT,F,1
2024,BERLIN PUBLIC LIBRARY,SODIUM,F,1
2024,BERLIN PUBLIC LIBRARY,VOC,F,56
2024,BERNARDSTON FIRE  WATER DIST,HAA5,F,12
2024,BERNARDSTON FIRE  WATER DIST,INORG,F,1
2024,BERNARDSTON FIRE  WATER DIST,NITRAT,F,2
2024,BERNARDSTON FIRE  WATER DIST,PFAS,F,38
2024,BERNARDSTON FIRE  WATER DIST,RADIO,F,6
2024,BERNARDSTON FIRE  WATER DIST,SECCON,F,4
2024,BERNARDSTON FIRE  WATER DIST,SECCON,R,4
2024,BERNARDSTON FIRE  WATER DIST,THM,F,10
2024,BERTS BREAKFAST AND LUNCH,INORG,R,13
2024,BERTS BREAKFAST AND LUNCH,NITRAT,R,1
2024,BERTS BREAKFAST AND LUNCH,NITRIT,R,1
2024,BERTS BREAKFAST AND LUNCH,PFAS,R,19
2024,BERTS BREAKFAST AND LUNCH,RADIO,R,5
2024,BERTS BREAKFAST AND LUNCH,SECCON,F,17
2024,BERTS BREAKFAST AND LUNCH,SECCON,R,19
2024,BERTS BREAKFAST AND LUNCH,SOC,R,38
2024,BERTS BREAKFAST AND LUNCH,VOC,R,60
2024,BETHLEHEM BAPTIST CHURCH,NITRAT,F,1
2024,BETHLEHEM BAPTIST CHURCH,NITRIT,F,1
2024,BETHLEHEM BAPTIST CHURCH,SECCON,F,2
2024,BETHLEHEM BAPTIST CHURCH,SODIUM,F,1
2024,BILLERICA WATER WORKS,BROMAT,F,10
2024,BILLERICA WATER WORKS,BROMID,R,10
2024,BILLERICA WATER WORKS,HAA5,F,96
2024,BILLERICA WATER WORKS,INORG,F,15
2024,BILLERICA WATER WORKS,NITRAT,F,4
2024,BILLERICA WATER WORKS,NITRIT,F,3
2024,BILLERICA WATER WORKS,PFAS,F,76
2024,BILLERICA WATER WORKS,SECCON,F,57
2024,BILLERICA WATER WORKS,SECCON,R,1
2024,BILLERICA WATER WORKS,SODIUM,F,3
2024,BILLERICA WATER WORKS,THM,F,80
2024,BILLERICA WATER WORKS,TOC,F,1
2024,BILLERICA WATER WORKS,TOC,R,1
2024,BILLERICA WATER WORKS,VOC,F,248
2024,BISHOPS LANDING CONDOMINIUMS,INORG,F,4
2024,BISHOPS LANDING CONDOMINIUMS,NITRAT,F,4
2024,BISHOPS LANDING CONDOMINIUMS,SECCON,F,80
2024,BISHOPS LANDING CONDOMINIUMS,SOC,F,11
2024,BISHOPS LANDING CONDOMINIUMS,VOC,F,224
2024,BISSELVILLE ESTATE,INORG,F,1
2024,BISSELVILLE ESTATE,NITRAT,F,1
2024,BISSELVILLE ESTATE,PFAS,F,19
2024,BISSELVILLE ESTATE,RADIO,F,3
2024,BISSELVILLE ESTATE,VOC,F,56
2024,BITTERSWEET FARM INC,INORG,F,14
2024,BITTERSWEET FARM INC,NITRAT,F,1
2024,BITTERSWEET FARM INC,PFAS,F,19
2024,BITTERSWEET FARM INC,RADIO,F,4
2024,BITTERSWEET FARM INC,SODIUM,F,1
2024,BITTERSWEET FARM INC,VOC,F,59
2024,BJS WHOLESALE DISTRIBUTION CENTER,NITRAT,F,1
2024,BJS WHOLESALE DISTRIBUTION CENTER,NITRIT,F,1
2024,BJS WHOLESALE DISTRIBUTION CENTER,PFAS,F,19
2024,BJS WHOLESALE DISTRIBUTION CENTER,SECCON,F,10
2024,BJS WHOLESALE DISTRIBUTION CENTER,SECCON,R,2
2024,BJS WHOLESALE DISTRIBUTION CENTER,SOC,F,45
2024,BLACK AND WHITE GRILLE  PIZZERIA,NITRAT,F,1
2024,BLACK AND WHITE GRILLE  PIZZERIA,SECCON,F,20
2024,BLACKFISH RESTAURANT,NITRAT,F,3
2024,BLACKFISH RESTAURANT,NITRIT,F,1
2024,BLACKFISH RESTAURANT,SECCON,F,3
2024,BLACKFISH VARIETY,NITRAT,F,2
2024,BLACKFISH VARIETY,SODIUM,F,1
2024,BLACKFISH VARIETY,VOC,F,56
2024,BLACKSTONE NATIONAL GOLF CLUB,NITRAT,F,1
2024,BLACKSTONE NATIONAL GOLF CLUB,NITRIT,F,1
2024,BLACKSTONE NATIONAL GOLF CLUB,RADIO,F,5
2024,BLACKSTONE NATIONAL GOLF CLUB,RADIO,R,3
2024,BLACKSTONE NATIONAL GOLF CLUB,SECCON,F,2
2024,BLACKSTONE NATIONAL GOLF CLUB,SECCON,R,4
2024,BLACKSTONE VALLEY CANNABIS,INORG,F,1
2024,BLACKSTONE VALLEY CANNABIS,NITRAT,F,1
2024,BLACKSTONE VALLEY CANNABIS,PFAS,F,19
2024,BLACKSTONE VALLEY CANNABIS,SECCON,F,2
2024,BLACKSTONE VALLEY CANNABIS,VOC,F,224
2024,BLACKSTONE WATER DEPARTMENT,HAA5,F,12
2024,BLACKSTONE WATER DEPARTMENT,INORG,F,14
2024,BLACKSTONE WATER DEPARTMENT,INORG,R,91
2024,BLACKSTONE WATER DEPARTMENT,NITRAT,F,1
2024,BLACKSTONE WATER DEPARTMENT,NITRAT,R,7
2024,BLACKSTONE WATER DEPARTMENT,NITRIT,F,1
2024,BLACKSTONE WATER DEPARTMENT,NITRIT,R,7
2024,BLACKSTONE WATER DEPARTMENT,PFAS,F,228
2024,BLACKSTONE WATER DEPARTMENT,PFAS,R,190
2024,BLACKSTONE WATER DEPARTMENT,SECCON,F,26
2024,BLACKSTONE WATER DEPARTMENT,SECCON,R,168
2024,BLACKSTONE WATER DEPARTMENT,THM,F,5
2024,BLACKSTONE WATER DEPARTMENT,VOC,F,56
2024,BLACKSTONE WATER DEPARTMENT,VOC,R,392
2024,BLANDFORD WATER DEPT,HAA5,F,54
2024,BLANDFORD WATER DEPT,INORG,F,14
2024,BLANDFORD WATER DEPT,NITRAT,F,1
2024,BLANDFORD WATER DEPT,PFAS,F,19
2024,BLANDFORD WATER DEPT,RADIO,F,6
2024,BLANDFORD WATER DEPT,SECCON,F,8
2024,BLANDFORD WATER DEPT,SECCON,R,8
2024,BLANDFORD WATER DEPT,SOC,F,45
2024,BLANDFORD WATER DEPT,THM,F,40
2024,BLANDFORD WATER DEPT,VOC,F,54
2024,BLISSFUL MEADOWS GOLF CLUB,NITRAT,F,1
2024,BLISSFUL MEADOWS GOLF CLUB,SECCON,F,2
2024,BLOCK AND TACKLE,NITRAT,F,3
2024,BLUE DOLPHIN INN,NITRAT,F,1
2024,BLUE VISTA MOTOR LODGE,NITRAT,F,1
2024,BLUE VISTA MOTOR LODGE,NITRIT,F,1
2024,BLUE VISTA MOTOR LODGE,SECCON,F,8
2024,BLUE VISTA MOTOR LODGE,SECCON,R,8
2024,BLUEBERRY HILL CAMPGROUND,NITRAT,F,1
2024,BLUEBERRY HILL CAMPGROUND,NITRIT,F,1
2024,BLUEBERRY HILL CAMPGROUND,SODIUM,F,1
2024,BLUEBIRD AND CO,NITRAT,F,1
2024,BLUEDROP WATER @ RANDOLPH DPW,PFAS,F,76
2024,BLUEDROP WATER @ ST BERNADETTE CHURCH,PFAS,F,76
2024,BLUEDROP WATER VENDING @ BRIDGEWATER DPW,PFAS,F,76
2024,BLUEDROP WATER VENDING @ STANNEYS,PFAS,F,76
2024,BLUEDROP WATER VENDING BROOKVILLE CHURCH,PFAS,F,76
2024,BLUEDROP WATER VENDING N ATT DPW,PFAS,F,76
2024,BOBS SUB AND CONE,NITRAT,F,6
2024,BOBS SUB AND CONE,NITRIT,F,3
2024,BOBS SUB AND CONE,SODIUM,F,1
2024,BOLTON CORNERS,INORG,F,1
2024,BOLTON CORNERS,NITRAT,F,1
2024,BOLTON CORNERS,NITRIT,F,1
2024,BOLTON CORNERS,PFAS,F,19
2024,BOLTON CORNERS,SECCON,F,13
2024,BOLTON CORNERS,SOC,F,45
2024,BOLTON CORNERS,VOC,F,60
2024,"BOLTON COUNTRY CUPBOARD, INC.",NITRAT,F,1
2024,"BOLTON COUNTRY CUPBOARD, INC.",NITRIT,F,1
2024,"BOLTON COUNTRY CUPBOARD, INC.",SECCON,F,2
2024,"BOLTON COUNTRY CUPBOARD, INC.",SODIUM,F,1
2024,BOLTON COUNTRY MANOR,HAA5,F,6
